Unnamed: 0,name,description,reviews,rating,website,featured_image,ranking,address,latitude,longitude,reviews_per_rating,review_keywords,price_range,city,destinationType,TAG,country,Topic
52,Dar Dada,"Dar dada is a moroccan restaurant, inside the Medina of Casablanca, you will enter a wonderful world, and taste the finest cuisine in morocco",756,4.5,https://dardada.com,https://media-cdn.tripadvisor.com/media/photo-m/1280/19/e1/fd/01/situe-au-coeur-de-la.jpg,"{""current_rank"": 10, ""total"": 1054}","31 IMM, Rue El Arsa, Casablanca 20250 Morocco",33.60397,-7.62139,"{""1"": 37, ""2"": 21, ""3"": 30, ""4"": 64, ""5"": 604}","[""pastilla"", ""chicken"", ""amazing decor"", ""beautiful restaurant"", ""moroccan experience"", ""the wait staff"", ""moroccan food"", ""last night"", ""nice atmosphere"", ""pillars"", ""waiters"", ""medina"", ""belly"", ""morocco"", ""decoration"", ""clients"", ""movie""]",luxury,Casablanca,Restaurant,"['riad', 'Markets & Souks', 'buffet', 'lounge']",Morocco,Bars & Lounges
54,Green Black,The Green Black cafe-restaurant welcomes you in a warm setting combining charm and contemporary style in the heart of Casablanca Marina Mall.,160,4.5,http://greenblack.ma/,https://media-cdn.tripadvisor.com/media/photo-o/1a/af/87/ab/vue-sur-mer-cafe-restaurant.jpg,"{""current_rank"": 5, ""total"": 1054}","Boulevard des Almohades Marina Shopping Center, Casablanca 20250 Morocco",33.607677,-7.620702,"{""1"": 7, ""2"": 3, ""3"": 3, ""4"": 10, ""5"": 137}",[],mid-range,Casablanca,Restaurant,"['riad', 'Guest Experience', 'Peace & Quiet']",Morocco,General Experience
57,Rick's Cafe,"Rick's Cafe enchants guests with its elegant atmosphere, intricate interiors and captivating live piano music. Inspired by ""Casablanca,"" the space transports visitors back in time, making them feel part of the iconic film.",3679,4.0,http://www.rickscafe.ma/,https://media-cdn.tripadvisor.com/media/photo-o/2a/a0/cf/cd/rick-s-cafe.jpg,"{""current_rank"": 22, ""total"": 1054}","248 Bd Sour Jdid Place Du Jardin Public, Casablanca 20110 Morocco",33.60511,-7.620253,"{""1"": 226, ""2"": 144, ""3"": 421, ""4"": 1121, ""5"": 1767}","[""t bone steak"", ""cheesecake"", ""salad"", ""movie casablanca"", ""piano player"", ""tourist trap"", ""movie set"", ""humphrey bogart"", ""famous movie"", ""dress code"", ""sat at the bar"", ""great ambience"", ""tour group"", ""visiting casablanca"", ""hassan ii"", ""film"", ""sam"", ""replica"", ""recreation"", ""morocco"", ""nostalgic"", ""jazz"", ""legend"", ""era"", ""tourists"", ""waiters"", ""taxi"", ""decoration"", ""medina""]",luxury,Casablanca,Restaurant,"['shuttle', 'Beverages', 'Hospitality', 'Skyline Views', 'Exclusive Club']",Morocco,Bars & Lounges
58,The Jame's Rooftop,"With total capacity of 300 people , the Roof top of Jm Suites & Spa Hotel offers you one of the most exclusive 360deg view of Casablanca with the 3 most emblematic monuments: *HASSAN II MOSK *SACRE COEUR CATHEDRAL *WILAYA O'CLOK You cannot leave Casablanca without experiencing the breathtaking view of the Jame's Rooftop.",139,4.5,http://www.thejamesrooftop.com,https://media-cdn.tripadvisor.com/media/photo-m/1280/2e/01/4b/2d/caption.jpg,"{""current_rank"": 1, ""total"": 15}","161 Angle Blvd rachidi & Moulay Hassan 1er Jm Suites Hotel, Casablanca 20070 Morocco",33.592377,-7.625504,"{""1"": 18, ""2"": 2, ""3"": 1, ""4"": 10, ""5"": 108}",[],mid-range,Casablanca,Restaurant,"['Cuisine', 'Skyline Views', 'Chill & Relax']",Morocco,Bars & Lounges
60,La Cantine De Gauthier,"""La Cantine de Gauthier"", veritable institution en plein coeur du plus charmant quartier de Casablanca a deux pas du ""American Art Center"", propose une cuisine francaise authentique et chaleureuse dans un decor et une ambiance qui n'est que serenite et volupte. Le bar vous servira des melanges audacieux pour des moments magiques.",31,5.0,http://www.facebook.com/lacantinedegauthier/,https://media-cdn.tripadvisor.com/media/photo-m/1280/2e/6a/b7/50/vue-interieur.jpg,"{""current_rank"": 43, ""total"": 1054}","3 Rue Abou Adil Allaf, Casablanca 20000 Morocco",33.592026,-7.628798,"{""1"": 0, ""2"": 1, ""3"": 0, ""4"": 0, ""5"": 30}",[],mid-range,Casablanca,Restaurant,"['parking', 'Arabic', 'restaurant', 'Hospitality', 'Skyline Views']",Morocco,Bars & Lounges
61,Holy Brunch,"All Day & Every Day Brunch ! From 8 am to 6 pm Week Days, 9:30 am to 7 pm on Week Ends. Breakfast - Lunch - Tea Time - No reservation",106,5.0,http://holybrunch.ma,https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/a6/7e/73/smells-like-brunch-spirit.jpg,"{""current_rank"": 17, ""total"": 1054}","Rue Al Bouhtouri Rue Theophile Gauthier, Casablanca 24020 Morocco",33.58847,-7.631679,"{""1"": 4, ""2"": 0, ""3"": 1, ""4"": 3, ""5"": 98}","[""dishes"", ""menu""]",mid-range,Casablanca,Restaurant,"['Heritage', 'Guest Experience', 'Spiritual']",Morocco,General Experience
62,Lily's,Cusine Asiatique with SEA VIEW,142,4.0,http://www.lilys.ma,https://media-cdn.tripadvisor.com/media/photo-o/10/eb/7a/a4/7-de-11h-a-01h-reservations.jpg,"{""current_rank"": 68, ""total"": 1054}","92 Boulevard de la Corniche, Casablanca 20160 Morocco",33.60805,-7.655605,"{""1"": 10, ""2"": 9, ""3"": 19, ""4"": 39, ""5"": 65}","[""dim sum"", ""tiger prawns"", ""sushi"", ""pad thai"", ""steak"", ""peanut sauce"", ""hotel concierge"", ""delicious food"", ""during ramadan"", ""ocean"", ""mojito"", ""atmosphere"", ""corniche"", ""taxi""]",luxury,Casablanca,Restaurant,"['riad', 'Accommodation', 'Accessible Leisure']",Morocco,Bars & Lounges
63,Organic Kitchen,"Multi-spot restaurant. Different spaces for all your healthy cravings of the day : - Restaurant - Organic Market - Juice Bar - Coffee & Tea - To Go - Bakery We would like to share with our visitors our passion for healthy & yummy food. Organic Kitchen is more than a restaurant or a concept, it is a lifestyle, respectful or our body & planet. This is your home, you are welcome anytime!",399,4.5,https://www.facebook.com/organickitchenmaroc,https://media-cdn.tripadvisor.com/media/photo-o/0f/94/f8/1a/restaurant.jpg,"{""current_rank"": 7, ""total"": 1054}","6-8 Rue Ahmed El Mokri, Casablanca 20000 Morocco",33.590702,-7.638279,"{""1"": 11, ""2"": 3, ""3"": 12, ""4"": 49, ""5"": 324}","[""nasi goreng"", ""buddha bowl"", ""blueberry cheesecake"", ""quinoa"", ""juice"", ""ice cream"", ""organic food"", ""eat healthy"", ""original dishes"", ""gluten free options"", ""quality ingredients"", ""wonderful dining experience"", ""food was great"", ""visiting casablanca"", ""karim"", ""vegan"", ""morocco"", ""homemade"", ""bite"", ""establishment"", ""design""]",mid-range,Casablanca,Restaurant,['Chill & Relax'],Morocco,General Experience
67,Yummy and Healthy,Original Kitchen and Food Market,65,5.0,,https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/9f/c8/05/super-food-salade.jpg,"{""current_rank"": 12, ""total"": 1054}","Changement adresse prochainement sur bv anfa.Seulement la livraison Seulement La Livraison, Casablanca 20000 Morocco",33.59565,-7.64552,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 1, ""5"": 64}",[],low,Casablanca,Restaurant,"['Food & Drink', 'Vibrant Pub Vibes', 'taxi']",Morocco,Bars & Lounges
68,Nessyou Fish,Nous sommes une equipe qui aime cuisiner tous categories de poisson avec un esprit ouvert voir les commentaires des visiteurs sur l'application TripAdvisor ,36,5.0,http://www.instagram.com/nessyou_fish?igsh=mtnvmwqwb2h1dnfyna==,https://media-cdn.tripadvisor.com/media/photo-m/1280/2e/5d/0f/fc/vip-sea-food-mixed.jpg,"{""current_rank"": 25, ""total"": 1054}","Bv Mohamed 5 marche Centrale stal 202/203 Casablanca, Casablanca 20000 Morocco",33.593723,-7.607882,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 36}",[],low,Casablanca,Restaurant,[],Morocco,General Experience
69,La Cascade,"La Cascade sur la Corniche is much more than a restaurant, it is a 3-storey complex with an impressive view of the sea. The design concept of La Cascade is inspired by one of the most beautiful views in the world : The sunset over the ocean and its different atmospheres. Everything has been thought of to take advantage of this view. The menu changes with the seasons and is inspired by Mediterranean influences.",384,3.5,http://complexelacascade.ma,https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/de/88/f4/the-amazing-lunch.jpg,"{""current_rank"": 56, ""total"": 1054}","92 Boulevard de la Corniche, Casablanca 20000 Morocco",33.60591,-7.657588,"{""1"": 93, ""2"": 21, ""3"": 13, ""4"": 31, ""5"": 226}","[""hostess"", ""ocean""]",mid-range,Casablanca,Restaurant,"['riad', 'Heritage', 'Food & Drink', 'City Vibes']",Morocco,Bars & Lounges
71,Sol Oasis Marrakech - All Inclusive,"['entertainment team', 'sou sou', 'kids club', 'pasta station', 'pool games', 'evening shows', 'free shuttle', 'aqua aerobics', 'fantastic week', 'every night', 'table tennis', 'amazing holiday', 'an amazing hotel', 'all inclusive hotel', 'relaxing holiday', 'tennis courts', 'belly dancing', 'minute drive', 'winter sun', 'reception staff', 'restaurant staff', 'buffet restaurant', 'plenty of sunbeds', 'main restaurant', 'tagine', 'atlas mountains', 'zizou', 'fatima', 'susu', 'bira']",3822,5.0,https://tripadvisor.com/Commerce?p=TABAIndependentHotels&src=0&geo=19656581&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=321026819&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkYeaWtkx0sZ7mNKigsNWMdwn65QtegohMAKCTd3g4W96-gpVGGxMQtZN1rmPPsILsg&adults=2&child_rm_ages=&inDay=5&outDay=6&rooms=1&inMonth=3&inYear=2025&outMonth=3&outYear=2025&def_d=false&bapid=1&cs=15b5696af060b29c139a82e5255b22986_MkT,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/27/eb/90/sol-oasis-marrakech.jpg,"{""current_rank"": 58, ""total"": 800}","Douar Ben Rahmoun, Marrakech 40000 Morocco",31.706884,-7.957389,"{""1"": 19, ""2"": 30, ""3"": 76, ""4"": 301, ""5"": 3396}","['entertainment team', 'sou sou', 'kids club', 'pasta station', 'pool games', 'evening shows', 'free shuttle', 'aqua aerobics', 'fantastic week', 'every night', 'table tennis', 'amazing holiday', 'an amazing hotel', 'all inclusive hotel', 'relaxing holiday', 'tennis courts', 'belly dancing', 'minute drive', 'winter sun', 'reception staff', 'restaurant staff', 'buffet restaurant', 'plenty of sunbeds', 'main restaurant', 'tagine', 'atlas mountains', 'zizou', 'fatima', 'susu', 'bira']",low,Marrakech,Hotel,"['experience', 'Outdoor Spaces', 'Cuisine', 'Premium Hospitality', 'Refreshing Retreats', 'Accommodation', 'Nightlife']",Morocco,General Experience
72,La Villa Jardins D'Isa,"['tagine', 'badminton', 'olives', 'taxi', 'pool', 'marrakech']",103,5.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/4e/56/10/decouverte-de-notre-piscine.jpg,"{""current_rank"": 1, ""total"": 3}","Km 5 Route de Tahanaout, Tassoultante, Marrakech 40065 Morocco",31.539368,-7.994366,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 5, ""5"": 98}","['tagine', 'badminton', 'olives', 'taxi', 'pool', 'marrakech']",low,Marrakech,Hotel,"['Food & Drink', 'Outdoor Spaces']",Morocco,General Experience
73,Aqua Mirage Marrakech Hotel Club,"['animation team', 'main pool', 'michael jackson show', 'kids club', 'family holiday', 'foam party', 'tui rep', 'quiet pool', 'football pitch', 'great holiday', 'fizzy drinks', 'every night', 'paninis', 'pool party', 'evening entertainment', 'interconnecting rooms', 'meal times', 'shuttle bus', 'restaurant staff', 'water polo', 'belly dancing', 'shower room', 'plenty of sunbeds', 'tennis courts', 'cleaned daily', 'all inclusive hotel', 'hotel grounds', 'cleaned every day', 'table tennis', 'sun loungers']",7773,4.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/f0/1b/5d/aqua-parc.jpg,"{""current_rank"": 205, ""total"": 800}","Km 5, Route De Tahanaout, Marrakech 40065 Morocco",31.534746,-7.992454,"{""1"": 486, ""2"": 363, ""3"": 716, ""4"": 1666, ""5"": 4544}","['animation team', 'main pool', 'michael jackson show', 'kids club', 'family holiday', 'foam party', 'tui rep', 'quiet pool', 'football pitch', 'great holiday', 'fizzy drinks', 'every night', 'paninis', 'pool party', 'evening entertainment', 'interconnecting rooms', 'meal times', 'shuttle bus', 'restaurant staff', 'water polo', 'belly dancing', 'shower room', 'plenty of sunbeds', 'tennis courts', 'cleaned daily', 'all inclusive hotel', 'hotel grounds', 'cleaned every day', 'table tennis', 'sun loungers']",luxury,Marrakech,Hotel,"['shuttle', 'Local Flavors', 'Resort & Relaxation', 'Hotel Staff', 'Late Night Experience', 'Hospitality', 'lounge']",Morocco,Hotel Staff & Service
74,Riad Andallaspa,"['the main square', 'family suite', 'location is great', 'mint tea', 'jemaa el fnaa square', 'tagine', 'hammam massage', 'cooking class', 'rooftop terrace', 'the entire staff', 'an oasis', 'yogurt', 'breakfast and dinner', 'ten minute walk', 'quiet street', 'moroccan culture', 'beautiful decor', 'felt like home', 'heart of marrakech', 'every morning', 'home away from home', 'highly recommend this riad', 'taxi driver', 'spent nights', 'fantastic stay', 'old city', 'the hustle and bustle', 'atlas mountains', 'morocco', 'yunus']",1205,5.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/97/15/6a/getlstd-property-photo.jpg,"{""current_rank"": 2, ""total"": 1251}","Rue Tihzrit Arset Laghzail, Marrakech 40000 Morocco",31.626806,-7.981988,"{""1"": 0, ""2"": 3, ""3"": 2, ""4"": 18, ""5"": 1182}","['the main square', 'family suite', 'location is great', 'mint tea', 'jemaa el fnaa square', 'tagine', 'hammam massage', 'cooking class', 'rooftop terrace', 'the entire staff', 'an oasis', 'yogurt', 'breakfast and dinner', 'ten minute walk', 'quiet street', 'moroccan culture', 'beautiful decor', 'felt like home', 'heart of marrakech', 'every morning', 'home away from home', 'highly recommend this riad', 'taxi driver', 'spent nights', 'fantastic stay', 'old city', 'the hustle and bustle', 'atlas mountains', 'morocco', 'yunus']",low,Marrakech,Hotel,"['Oreintal', 'World-Class Amenities', 'Nightlife', 'Hidden Gems', 'taxi', 'walking tour', 'Qatari Elegance']",Morocco,General Experience
75,La Maison Arabe,"['jazz bar', 'cooking class', 'cooking school', 'international restaurant', 'cookery course', 'royal suite', 'tagine', 'beautiful hotel', 'welcome drink', 'boutique hotel', 'moroccan cuisine', 'an oasis', 'heated pool', 'free shuttle', 'visiting marrakech', 'hammam and massage', 'old city', 'atlas mountains', 'mint tea', 'the main square', 'the hustle and bustle', 'yogurt', 'jemaa el', 'morocco', 'dada', 'medina', 'adil', 'courtyard', 'luxury', 'musicians']",3716,5.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1f/dd/37/exterior.jpg,"{""current_rank"": 10, ""total"": 800}","1 Derb Assehbe Bab Doukkala, Marrakech 40000 Morocco",31.630224,-7.996193,"{""1"": 7, ""2"": 9, ""3"": 23, ""4"": 145, ""5"": 3229}","['jazz bar', 'cooking class', 'cooking school', 'international restaurant', 'cookery course', 'royal suite', 'tagine', 'beautiful hotel', 'welcome drink', 'boutique hotel', 'moroccan cuisine', 'an oasis', 'heated pool', 'free shuttle', 'visiting marrakech', 'hammam and massage', 'old city', 'atlas mountains', 'mint tea', 'the main square', 'the hustle and bustle', 'yogurt', 'jemaa el', 'morocco', 'dada', 'medina', 'adil', 'courtyard', 'luxury', 'musicians']",low,Marrakech,Hotel,"['shuttle', 'Oreintal', 'Refreshing Retreats', 'Bustling Streets', 'Lounge & Leisure']",Morocco,Bars & Lounges
76,Savoy Le Grand Hotel,"['buddha bar', 'amazing hotel', 'breakfast restaurant', 'pool view', 'guest relations', 'coffee machine', 'moroccan tea', 'main pool', 'crepes', 'atlas mountains', 'menara', 'concierge', 'mourad', 'supermarket', 'medina', 'morocco', 'sara', 'poolside', 'cleaners', 'taxis', 'hammam']",3304,4.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/2d/58/8c/photo-principale.jpg,"{""current_rank"": 232, ""total"": 800}","Av. Prince Moulay Rachid, Marrakech 40000 Morocco",31.617529,-8.008924,"{""1"": 243, ""2"": 159, ""3"": 261, ""4"": 601, ""5"": 2040}","['buddha bar', 'amazing hotel', 'breakfast restaurant', 'pool view', 'guest relations', 'coffee machine', 'moroccan tea', 'main pool', 'crepes', 'atlas mountains', 'menara', 'concierge', 'mourad', 'supermarket', 'medina', 'morocco', 'sara', 'poolside', 'cleaners', 'taxis', 'hammam']",luxury,Marrakech,Hotel,"['parking', 'Cultural', 'Hospitality', 'Vibrant Nightlife']",Morocco,Bars & Lounges
77,Riad Dar Anika,"['riad dar', 'roof terrace', 'rose petals', 'mint tea', 'atlas mountains', 'the main square', 'the hustle and bustle', 'the entire staff', 'an oasis', 'the location is perfect', 'bahia palace', 'first morning', 'fresh fruit', 'old city', 'highly recommend this riad', 'perfect stay', 'day trip', 'small pool', 'jemaa el', 'pancakes', 'hammam', 'souks', 'morocco', 'map', 'briefing', 'guide', 'excursions', 'taxis', 'sanctuary', 'raid']",2205,5.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/54/c7/79/riad-dar-anika.jpg,"{""current_rank"": 37, ""total"": 800}","112 Rue Riad Zitoun el Kdim, Marrakech 40000 Morocco",31.620365,-7.98589,"{""1"": 3, ""2"": 1, ""3"": 16, ""4"": 98, ""5"": 2087}","['riad dar', 'roof terrace', 'rose petals', 'mint tea', 'atlas mountains', 'the main square', 'the hustle and bustle', 'the entire staff', 'an oasis', 'the location is perfect', 'bahia palace', 'first morning', 'fresh fruit', 'old city', 'highly recommend this riad', 'perfect stay', 'day trip', 'small pool', 'jemaa el', 'pancakes', 'hammam', 'souks', 'morocco', 'map', 'briefing', 'guide', 'excursions', 'taxis', 'sanctuary', 'raid']",low,Marrakech,Hotel,"['restaurant', 'Guest Experience', 'Easy Access', 'Walk & Discover', 'Multilingual Charm']",Morocco,General Experience
78,Iberostar Waves Club Palmeraie Marrakech,"['zen pool', 'main pool', 'moroccan restaurant', 'kids pool', 'white party', 'animation team', 'table tennis', 'cocktail party', 'fabulous hotel', 'shuttle bus', 'great holiday', 'moroccan night', 'small balcony', 'evening entertainment', 'garden view', 'tennis courts', 'main restaurant', 'meal times', 'aqua gym', 'kids club', 'water polo', 'visited this hotel', 'every member of staff', 'all inclusive package', 'the general manager', 'crepes', 'restaurant staff', 'pool towels', 'winter sun', 'family holiday']",4124,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/23/0f/14/caption.jpg,"{""current_rank"": 135, ""total"": 800}","6 Commune Rurale Ouidane, Marrakech 03759 Morocco",31.6639,-7.899582,"{""1"": 30, ""2"": 68, ""3"": 157, ""4"": 778, ""5"": 3091}","['zen pool', 'main pool', 'moroccan restaurant', 'kids pool', 'white party', 'animation team', 'table tennis', 'cocktail party', 'fabulous hotel', 'shuttle bus', 'great holiday', 'moroccan night', 'small balcony', 'evening entertainment', 'garden view', 'tennis courts', 'main restaurant', 'meal times', 'aqua gym', 'kids club', 'water polo', 'visited this hotel', 'every member of staff', 'all inclusive package', 'the general manager', 'crepes', 'restaurant staff', 'pool towels', 'winter sun', 'family holiday']",mid-range,Marrakech,Hotel,"['Cuisine', 'Scenic Getaways', 'Water Activities', 'Guest Experience', 'Amazing Adventures']",Morocco,General Experience
79,The Central House Marrakech Medina,"['dorm room', 'female dorm', 'shared rooms', 'crazy souks', 'common areas', 'great amenities', 'private bathroom', 'every staff member', 'rooftop deck', 'walking tour', 'cleaned every day', 'your luggage', 'great place to stay', 'comfy bed', 'location is great', 'would definitely stay here again', 'enjoyed my stay', 'boutique hotel', 'perfect stay', 'airport transfer', 'air conditioning', 'breakfast was delicious', 'an oasis', 'old city', 'the hustle and bustle', 'jemaa el', 'beautiful riad', 'atlas mountains', 'hostels', 'curtains']",526,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/b9/69/20/rodamon-riad-marrakech.jpg,"{""current_rank"": 12, ""total"": 411}","Amssafah 32, Marrakech 40000 Morocco",31.633327,-7.987936,"{""1"": 5, ""2"": 8, ""3"": 18, ""4"": 58, ""5"": 437}","['dorm room', 'female dorm', 'shared rooms', 'crazy souks', 'common areas', 'great amenities', 'private bathroom', 'every staff member', 'rooftop deck', 'walking tour', 'cleaned every day', 'your luggage', 'great place to stay', 'comfy bed', 'location is great', 'would definitely stay here again', 'enjoyed my stay', 'boutique hotel', 'perfect stay', 'airport transfer', 'air conditioning', 'breakfast was delicious', 'an oasis', 'old city', 'the hustle and bustle', 'jemaa el', 'beautiful riad', 'atlas mountains', 'hostels', 'curtains']",low,Marrakech,Hotel,"['Outdoor Spaces', 'Hospitality', 'Comfort & Enjoyment', 'walking tour', 'Authentic Traditions']",Morocco,Hotel Staff & Service
80,La Mamounia Marrakech,"['beautiful hotel', 'churchill bar', 'winston churchill', 'moroccan restaurant', 'best hotels in the world', 'luxury hotel', 'gardens are beautiful', 'tennis courts', 'four seasons', 'indoor pool', 'an oasis', 'atlas mountains', 'the hustle and bustle', 'mint tea', 'spa', 'concierge', 'palace', 'terrace', 'french', 'koutoubia', 'hammam', 'olives', 'culture', 'souk', 'tranquility']",4037,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/fe/c4/81/hotel-entrance.jpg,"{""current_rank"": 211, ""total"": 800}","Avenue Bab Jdid Mamounia SPA Hamam, Marrakech 40040 Morocco",31.621534,-7.99749,"{""1"": 267, ""2"": 188, ""3"": 287, ""4"": 577, ""5"": 2718}","['beautiful hotel', 'churchill bar', 'winston churchill', 'moroccan restaurant', 'best hotels in the world', 'luxury hotel', 'gardens are beautiful', 'tennis courts', 'four seasons', 'indoor pool', 'an oasis', 'atlas mountains', 'the hustle and bustle', 'mint tea', 'spa', 'concierge', 'palace', 'terrace', 'french', 'koutoubia', 'hammam', 'olives', 'culture', 'souk', 'tranquility']",luxury,Marrakech,Hotel,"['shuttle', 'Dining', 'Scenic Getaways', 'Live Jazz & Blues', 'Positive Vibes', 'Persian Vibes']",Morocco,Bars & Lounges
81,Villa Makassar,"['deluxe suite', 'hotel spa', 'an oasis', 'atlas mountains', 'a wonderful stay', 'hotel is beautiful', 'the main square', 'spent nights', 'rooftop terrace', 'the hustle and bustle', 'mint tea', 'old city', 'tagine', 'yogurt', 'fouad', 'kasbah', 'jacuzzi', 'hammam', 'rousseau', 'morocco', 'furniture', 'souks', 'luxury', 'tranquility', 'courtyard', 'retreat', 'excursions', 'taxis']",1221,5.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/28/8c/25/villa-makassar.jpg,"{""current_rank"": 7, ""total"": 800}","20 Derb Chtouka Kasbah, Marrakech 40000 Morocco",31.612253,-7.987396,"{""1"": 2, ""2"": 5, ""3"": 16, ""4"": 96, ""5"": 1102}","['deluxe suite', 'hotel spa', 'an oasis', 'atlas mountains', 'a wonderful stay', 'hotel is beautiful', 'the main square', 'spent nights', 'rooftop terrace', 'the hustle and bustle', 'mint tea', 'old city', 'tagine', 'yogurt', 'fouad', 'kasbah', 'jacuzzi', 'hammam', 'rousseau', 'morocco', 'furniture', 'souks', 'luxury', 'tranquility', 'courtyard', 'retreat', 'excursions', 'taxis']",low,Marrakech,Hotel,"['Cultural', 'buffet', 'Opulent Escapes', 'Late Night Experience', 'Prime Location', 'airport', 'Excursion Ready']",Morocco,General Experience
82,Movenpick Hotel Mansour Eddahbi Marrakech,"['beautiful hotel', 'kids club', 'spa', 'reception', 'hind', 'concierge', 'nadia', 'hammam', 'taxis']",4785,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/9e/49/70/spa-suite-swimming-pool.jpg,"{""current_rank"": 161, ""total"": 800}","Avenue Mohammed VI Hivernage, Marrakech 40000 Morocco",31.62429,-8.014819,"{""1"": 127, ""2"": 100, ""3"": 262, ""4"": 669, ""5"": 3628}","['beautiful hotel', 'kids club', 'spa', 'reception', 'hind', 'concierge', 'nadia', 'hammam', 'taxis']",mid-range,Marrakech,Hotel,"['riad', 'Premium Hospitality', 'Chill & Relax']",Morocco,General Experience
83,Grand Plaza Marrakech,"['red hotel', 'opposite the train station', 'pool area', 'mini bar', 'modern hotel', 'nice pool', 'breakfast and dinner', 'day trip', 'old city', 'the main square', 'taxi', 'morocco', 'medina', 'casablanca', 'poolside']",1222,4.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/83/05/3c/caption.jpg,"{""current_rank"": 250, ""total"": 800}","Angle Avenue Mohammed VI et Avenue Hassan II (en Face Du Theatre Royal), Marrakech 40000 Morocco",31.62946,-8.016441,"{""1"": 84, ""2"": 55, ""3"": 136, ""4"": 445, ""5"": 502}","['red hotel', 'opposite the train station', 'pool area', 'mini bar', 'modern hotel', 'nice pool', 'breakfast and dinner', 'day trip', 'old city', 'the main square', 'taxi', 'morocco', 'medina', 'casablanca', 'poolside']",luxury,Marrakech,Hotel,"['Markets & Souks', 'Chic Cocktail Bars']",Morocco,Bars & Lounges
84,Kenzi Club Agdal Medina,"['animation team', 'pool bar', 'golf buggy', 'private pool', 'reception staff', 'shuttle bus', 'every night', 'all inclusive hotel', 'french guests', 'french speaking', 'themed nights', 'table tennis', 'mini club', 'evening entertainment', 'water aerobics', 'plenty of sunbeds', 'short break', 'olive trees', 'meal times', 'kids club', 'main restaurant', 'all inclusive package', 'moroccan restaurant', 'main pool', 'hotel grounds', 'winter sun', 'fantastic holiday', 'camel ride', 'cleaned daily', 'cleaned every day']",9744,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/79/a1/d3/kenzi-club-agdal-medina.jpg,"{""current_rank"": 147, ""total"": 800}","Blvd Mohammed VI Zone De L'Agdal, Marrakech 40000 Morocco",31.57954,-7.983402,"{""1"": 246, ""2"": 301, ""3"": 854, ""4"": 2528, ""5"": 5815}","['animation team', 'pool bar', 'golf buggy', 'private pool', 'reception staff', 'shuttle bus', 'every night', 'all inclusive hotel', 'french guests', 'french speaking', 'themed nights', 'table tennis', 'mini club', 'evening entertainment', 'water aerobics', 'plenty of sunbeds', 'short break', 'olive trees', 'meal times', 'kids club', 'main restaurant', 'all inclusive package', 'moroccan restaurant', 'main pool', 'hotel grounds', 'winter sun', 'fantastic holiday', 'camel ride', 'cleaned daily', 'cleaned every day']",mid-range,Marrakech,Hotel,"['5-Star Comfort', 'Evening Activities', 'relaxing']",Morocco,General Experience
